iteration,record_id,n_inclusions,label
1072,12365,57,0
1073,38282,57,0
1074,21900,57,0
1075,19450,57,0
1076,1171,57,0
1077,33253,57,0
1078,15918,57,0
1079,18491,57,0
1080,34659,57,0
1081,17520,57,0
1082,23779,57,0
1083,38068,57,0
1084,9615,57,0
1085,6164,57,0
1086,25730,57,0
1087,46561,57,0
1088,38071,57,0
1089,42981,57,0
1090,16619,57,0
1091,30541,57,0
1092,3115,57,0
1093,12967,57,0
1094,27614,57,0
1095,29122,57,0
1096,12341,57,0
1097,20272,57,0
1098,32495,57,0
1099,655,57,0
1100,17632,57,0
1101,11398,57,0
1102,25700,57,0
1103,47727,57,0
1104,33900,57,0
1105,28571,57,0
1106,15371,57,0
1107,38065,57,0
1108,33147,57,0
1109,14431,57,0
1110,15855,57,0
1111,3144,57,0
1112,11438,57,0
1113,9782,57,0
1114,30512,57,0
1115,11835,57,0
1116,30112,57,0
1117,13725,57,0
1118,49119,57,0
1119,9221,57,0
1120,48061,57,0
1121,30776,57,0
1122,24181,57,0
1123,11553,57,0
1124,13650,57,0
1125,16370,57,0
1126,14912,57,0
1127,24951,57,0
1128,37866,57,0
1129,17013,57,0
1130,3148,57,0
1131,43050,57,0
1132,16858,57,0
1133,12932,57,0
1134,30003,57,0
1135,30083,57,0
1136,14494,57,0
1137,11715,57,0
1138,22832,57,0
1139,8737,57,0
1140,34584,57,0
1141,50099,57,0
1142,30374,57,0
1143,11155,57,0
1144,13326,57,0
1145,19837,57,0
1146,7716,57,0
1147,31705,57,0
1148,1015,57,0
1149,11107,57,0
1150,28230,57,0
1151,25994,57,0
1152,13356,57,0
1153,7982,57,0
1154,21912,57,0
1155,31831,57,0
1156,29550,57,0
1157,22705,57,0
1158,14309,57,0
1159,47158,57,0
1160,15496,57,0
1161,22091,57,0
1162,22956,57,0
1163,48816,57,0
1164,18447,57,0
1165,34494,57,0
1166,28590,57,0
1167,20377,57,0
1168,33276,57,0
1169,46290,57,0
1170,43069,57,0
1171,34643,57,0
1172,30268,57,0
1173,50468,57,0
1174,31991,57,0
1175,1540,57,0
1176,35317,57,0
1177,12485,57,0
1178,24051,57,0
1179,12867,57,0
1180,21750,57,0
1181,7882,57,0
1182,3504,57,0
1183,29270,57,0
1184,35181,57,0
1185,13451,57,0
1186,11725,57,0
1187,21693,57,0
1188,10964,57,0
1189,17882,57,0
1190,28369,57,0
1191,41017,57,0
1192,6619,57,0
1193,25436,57,0
1194,16132,57,0
1195,32648,57,0
1196,32211,57,0
1197,1304,57,0
1198,18411,57,0
1199,25611,57,0
1200,30513,57,0
1201,42235,57,0
1202,30413,57,0
1203,13079,57,0
1204,20469,57,0
1205,31194,57,0
1206,47607,57,0
1207,20680,57,0
1208,30177,57,0
1209,50611,57,0
1210,18483,57,0
1211,479,57,0
1212,4183,57,0
1213,17805,57,0
1214,26397,57,0
1215,39646,57,0
1216,31552,57,0
1217,9775,57,0
1218,28009,57,0
1219,32756,57,0
1220,32928,57,0
1221,13758,57,0
1222,34444,57,0
1223,14647,57,0
1224,49602,57,0
1225,8316,57,0
1226,31205,57,0
1227,19725,57,0
1228,5104,57,0
1229,48170,57,0
1230,34200,57,0
1231,12756,57,0
1232,22601,57,0
1233,10325,57,0
1234,10482,57,0
1235,29647,57,0
1236,29353,57,0
1237,35434,57,0
1238,33024,57,0
1239,21553,57,0
1240,15846,57,0
1241,10358,57,0
1242,15427,57,0
1243,35538,57,0
1244,37139,57,0
1245,11804,57,0
1246,31469,57,0
1247,33523,57,0
1248,30285,57,0
1249,49426,57,0
1250,5285,57,0
1251,32543,57,0
1252,49919,57,0
1253,27018,57,0
1254,35325,57,0
1255,24890,57,0
1256,32916,57,0
1257,46216,57,0
1258,16343,57,0
1259,27087,57,0
1260,37720,57,0
1261,2290,57,0
1262,15333,57,0
1263,16394,57,0
1264,25092,57,0
1265,32789,57,0
1266,5850,57,0
1267,11303,57,0
1268,22067,57,0
1269,17027,57,0
1270,16051,57,0
1271,13948,57,0
1272,29397,57,0
1273,50321,57,0
1274,48895,57,0
1275,50240,57,0
1276,14361,57,0
1277,4234,57,0
1278,16028,57,0
1279,24931,57,0
1280,30510,57,0
1281,11061,57,0
1282,25054,57,0
1283,11893,57,0
1284,46771,57,0
1285,48509,57,0
1286,41337,57,0
1287,10404,57,0
1288,13204,57,0
1289,21200,57,0
1290,35087,57,0
1291,30328,57,0
1292,38557,57,0
1293,31820,57,0
1294,31201,57,0
1295,3106,57,0
1296,8,57,0
1297,15237,57,0
1298,39023,57,0
1299,45659,57,0
1300,14834,57,0
1301,11750,57,0
1302,37874,57,0
1303,31157,57,0
1304,19332,57,0
1305,81,57,0
1306,31530,57,0
1307,33406,57,0
1308,31778,57,0
1309,35498,57,0
1310,14881,57,0
1311,34033,57,0
1312,1884,57,0
1313,19517,57,0
1314,11405,57,0
1315,11095,57,0
1316,33682,57,0
1317,28822,57,0
1318,50271,57,0
1319,29245,57,0
1320,3147,57,0
1321,37583,57,0
1322,50382,57,0
1323,14680,57,0
1324,16658,57,0
1325,12724,57,0
1326,31633,57,0
1327,19689,57,0
1328,48194,57,0
1329,14081,57,0
1330,8733,57,0
1331,22384,57,0
1332,34449,57,0
1333,28346,57,0
1334,37330,57,0
1335,50122,57,0
1336,38371,57,0
1337,34632,57,0
1338,22952,57,0
1339,18091,57,0
1340,37550,57,0
1341,35552,57,0
1342,22472,57,0
1343,14895,57,0
1344,27290,57,0
1345,8848,57,0
1346,17118,57,0
1347,34829,57,0
1348,17952,57,0
1349,34922,57,0
1350,37298,57,0
1351,32546,57,0
1352,4189,57,0
1353,48667,57,0
1354,32381,57,0
1355,15024,57,0
1356,5129,57,0
1357,27761,57,0
1358,48855,57,0
1359,49640,57,0
1360,21358,57,0
1361,15592,57,0
1362,30821,57,0
1363,21925,57,0
1364,31802,57,0
1365,35616,57,0
1366,13067,57,0
1367,5374,57,0
1368,1233,57,0
1369,11627,57,0
1370,35688,57,0
1371,13988,57,0
1372,17726,57,0
1373,15418,57,0
1374,17683,57,0
1375,35847,57,0
1376,31700,57,0
1377,22878,57,0
1378,15937,57,0
1379,34018,57,0
1380,2309,57,0
1381,17893,57,0
1382,23387,57,0
1383,31691,57,0
1384,32010,57,0
1385,11286,57,0
1386,8795,57,0
1387,11490,57,0
1388,16963,57,0
1389,37332,57,0
1390,15227,57,0
1391,17937,57,0
1392,17630,57,0
1393,31199,57,0
1394,10755,57,0
1395,28328,57,0
1396,10242,57,0
1397,47938,57,0
1398,31843,57,0
1399,48681,57,0
1400,32692,57,0
1401,28135,57,0
1402,15771,57,0
1403,14142,57,0
1404,41369,57,0
1405,9888,57,0
1406,5469,57,0
1407,16699,57,0
1408,28512,57,0
1409,15207,57,0
1410,10648,57,0
1411,12767,57,0
1412,31853,57,0
1413,6163,57,0
1414,31442,57,0
1415,13550,57,0
1416,30998,57,0
1417,39919,57,0
1418,31372,57,0
1419,31227,57,0
1420,26752,57,0
1421,30729,57,0
1422,25452,57,0
1423,8584,57,0
1424,22367,57,0
1425,42204,57,0
1426,48098,57,0
1427,42042,57,0
1428,24527,57,0
1429,2927,57,0
1430,30259,57,0
1431,49080,57,0
1432,7047,57,0
1433,36051,57,0
1434,30066,57,0
1435,23046,57,0
1436,15266,57,0
1437,30089,57,0
1438,46837,57,0
1439,26105,57,0
1440,34965,57,0
1441,18085,57,0
1442,3019,57,0
1443,13782,57,0
1444,12918,57,0
1445,26716,57,0
1446,2743,57,0
1447,11187,57,0
1448,26020,57,0
1449,18232,57,0
1450,12258,57,0
1451,12420,57,0
1452,10592,57,0
1453,17604,57,0
1454,35410,57,0
1455,15913,57,0
1456,12686,57,0
1457,23579,57,0
1458,29112,57,0
1459,2414,57,0
1460,10675,57,0
1461,14422,57,0
1462,32542,57,0
1463,2034,57,0
1464,18083,57,0
1465,28884,57,0
1466,23267,57,0
1467,27104,57,0
1468,48620,57,0
1469,12962,57,0
1470,30950,57,0
1471,34701,57,0
1472,44306,57,0
1473,32066,57,0
1474,31840,57,0
1475,38066,57,0
1476,29634,57,0
1477,16814,57,0
1478,17287,57,0
1479,18169,57,0
1480,11175,57,0
1481,20742,57,0
1482,33321,57,0
1483,11406,57,0
1484,33905,57,0
1485,7875,57,0
1486,49473,57,0
1487,16375,57,0
1488,7068,57,0
1489,11664,57,0
1490,48831,57,0
1491,29679,57,0
1492,38556,57,0
1493,15531,57,0
1494,3928,57,0
1495,47728,57,0
1496,50551,57,0
1497,17146,57,0
